N,P,K,temperature,humidity,ph,rainfall,soil_type
86.97639672294862,70.49993131896142,71.54261654377041,21.58689946563469,73.35517095232636,6.778960662011778,851.9249871617119,Clayey
87.86040789347724,75.68806045059068,70.14189689851908,26.272324641677546,75.64788657015191,7.079394026096809,1219.0099210557348,Clayey
67.98805810147394,58.908730452241514,77.41302935019795,23.71608414495086,82.34538252316621,7.1218165265527364,1024.3979835133882,Clayey
73.90028140755906,49.01333426865306,105.59188991763874,22.004193784772788,90.4171116679413,7.4083638301665875,622.0848850431647,Clayey
102.44839384831491,70.62665959367372,83.94881854528373,26.86333270812881,72.72357601567349,7.1055244358798255,1166.1749498397476,Clayey
79.17310735193352,45.24677740542509,100.31378061375955,25.11236006436627,75.88253940351677,7.823374587949986,698.0465237969987,Clayey
66.99969505136656,53.40897281053434,117.56588604857129,27.33203459968582,80.80411958159083,7.269812140624712,1145.781188693573,Clayey
93.1541964380163,70.45237687264876,82.48129762955577,26.114947669186407,74.3427725699824,6.873049222270645,812.2452651839245,Clayey
69.68347496844349,66.02600194165042,77.20158945800024,20.540652437233682,85.2386746868099,6.89556450624187,980.983473510061,Clayey
81.6145698517712,45.91836617573367,76.1307330930931,20.184068985633928,76.5185580888557,7.638599038376716,878.4721940498601,Clayey
78.98914934873441,45.42048939955087,107.45335924931166,25.112222843237877,83.27295667320223,7.064655033953117,850.0088724990139,Clayey
100.61612242389808,56.5645966832948,80.48729100572851,20.24190203252879,79.2181273456589,6.565054089732137,874.2430306609168,Clayey
61.39936796120473,46.44239214713191,119.47851454899134,21.93187490085706,86.26019341858921,7.943214115189523,672.1852103032787,Clayey
86.68851056021418,69.6394365449567,74.26212170093767,20.190337040133286,84.66305023303212,6.560926675053727,730.9833472381127,Clayey
82.00731677347734,48.552353261823264,101.86845381513078,21.73960665302351,78.77473170411588,7.77033844055435,939.6484250771114,Clayey
61.20326622367815,62.68852791719194,83.2887886870681,21.469978176997383,88.17998305927631,6.795772775959154,1006.2551735445411,Clayey
78.48909600024312,44.70443914414029,90.95144248288662,27.52984446340916,75.16368650459992,7.0293084652211935,656.1896053466702,Clayey
97.62090384014515,68.79577211412719,88.50899586680721,25.08569706973036,78.3656335514935,7.223428950947673,795.0084403329637,Clayey
83.04453396010445,45.78027343932807,118.56687158864254,19.75653620413647,82.43804309573723,6.859908679824917,813.6032554779819,Clayey
79.50790667305034,69.62831241737344,83.94601814201974,27.2138647160884,82.51277747602214,6.866636866661172,693.7816744597559,Clayey
76.69567392582061,79.81460179035592,70.14602796061904,24.32389508894814,73.83695587977354,7.923692110466501,768.1151358833276,Clayey
81.46887740670266,61.2023154246416,103.63509477015265,19.35402469202911,79.02639801751477,7.78889395188938,1134.0303381723684,Clayey
100.48887160307169,41.385872170390385,83.57685122412693,23.031664395292943,85.34210728792293,7.273778910911666,1103.6241585550943,Clayey
68.59183691321117,67.51858172744743,112.92249081912392,18.738992733551168,76.73049945337156,7.0085815164007,819.3279451160118,Clayey
59.80591974731586,59.7021911285974,77.26856933641211,23.77421344853649,77.21868239891452,7.8449713163386985,1051.5740589630473,Clayey
79.11536779128014,66.75305094609855,99.46624176362964,26.846068324926353,84.51537138456878,6.880636091110355,576.3348353392284,Clayey
84.59014686288967,73.90954518067312,83.29042424984763,22.166891660030867,82.28519697775323,6.8694335641225335,885.7109732657666,Clayey
87.91451786855056,67.35182220759994,87.20523515431185,27.841421103227578,87.07872533439635,7.271705554854056,688.2501312129158,Clayey
66.25153462223764,43.94848969694339,98.35444480414009,26.090466289315923,80.14566339555482,6.510092684336129,991.8294897064565,Clayey
63.656159814519924,43.451821065863435,88.46394102799322,25.671711001605,80.31890518694989,7.667753884961304,984.3371461047383,Clayey
93.60994588074742,46.84016199875745,69.85634393621972,25.652045008782423,88.29111838613879,6.879570497044809,726.6975863303971,Clayey
59.61657702241135,57.00368219928965,114.84642155959625,20.706012678308287,73.28421938685305,7.685160513266833,1135.4522499861732,Clayey
98.29757994265762,73.81630666938233,119.88772953338552,23.933862564168887,85.42415374034276,7.271601510802466,1023.3397857678815,Clayey
93.60161988690082,74.21426578478746,75.12297388676748,17.478805240203783,70.29955794605033,7.235824427905074,1100.6400181412675,Clayey
85.26737053523414,71.04673124481248,60.765577247965226,22.24780084888159,86.61641102169511,7.153040402305639,1185.7592853666756,Clayey
99.47972033523831,47.82699362945609,81.99399179267658,26.61004322606851,83.17411835123112,6.779693869628839,885.0936991454095,Clayey
94.70117128481323,54.634116293551635,112.3046000196977,24.896394590304677,85.96886224415707,7.032199782191849,915.5133888229033,Clayey
80.1566141731396,47.25255691852695,66.34298815143032,22.75758465066141,72.52576210975819,7.467647734590405,933.9540467864833,Clayey
86.41001512946495,71.22418531459482,78.22394318641253,24.510370714479464,82.3317998178123,7.583857002220593,654.7790084796028,Clayey
87.42211250968845,60.26506330740771,98.62904630849049,28.38323117538209,80.87785312148027,7.001292458085107,1161.1681731104898,Clayey
66.66502267031032,70.60019186929264,60.06124052242545,25.908441083482817,87.76736712053089,7.175522542040442,626.8367917644307,Clayey
66.53930125289203,76.12267537006237,116.90746389270714,18.741376374217293,75.98864221152056,7.915928095018481,1114.8475189385197,Clayey
63.269774193450075,73.39469729401033,116.04573477152758,18.344486170115495,80.58052408182718,7.112965500943059,623.2109390608607,Clayey
95.13743068683166,42.106999226508755,70.78283030250522,22.37387332616742,85.58955432692586,6.664521662890596,807.9754395047189,Clayey
59.4636912760036,35.20719705050115,37.87567052551947,23.73409253625743,48.186647589658975,6.346453128801614,465.97351713247036,Sandy
29.28251684434171,27.94847559334717,50.69984825081153,25.282675677212172,60.02056570278594,5.7366850003182925,487.708150843963,Sandy
18.072234890206417,37.96513408973698,35.286027305422024,22.02951369610812,43.49690323478387,5.926393498837073,232.5944405321651,Sandy
40.674372368203166,47.72368164391963,43.67926068919294,22.156870312319406,58.36722542442264,6.118274802587512,382.1779460840038,Sandy
35.97556603511277,34.78876402496364,53.683396163012226,29.50735564270728,47.598128506190974,5.7573636270759,501.43104557642,Sandy
28.171660940867447,37.6729839302242,43.43909676140365,32.79544811796136,67.4238538658417,5.866604685765829,422.16593572634997,Sandy
57.16949662570963,24.415007745005592,36.28412865132135,28.71687282598772,65.94356964287913,6.689644405210692,580.6999505073557,Sandy
24.283067083418267,30.90678935935121,48.76398651026855,25.663522340253955,52.65676032589576,5.439281282579998,577.3774845678832,Sandy
53.96082969241358,25.007143695205,26.231903140349672,24.802420856502106,65.73096318464928,6.026009730324781,471.56053531468086,Sandy
39.30616522421212,48.1903482950292,40.04830461084021,22.865946366286046,41.02448023501853,6.631429220982415,372.3967750417916,Sandy
49.14438111999653,22.10841300737803,46.07970310342307,33.60090293015599,40.844354856174625,5.842708768167407,334.4751369083638,Sandy
45.17925353153023,38.660532947145335,29.727344777864616,23.981146783873797,57.41274519393121,5.790305319971575,319.8904439552822,Sandy
29.688598989715775,44.15778034762693,37.53502988323592,33.84117621475837,64.16280033599249,6.06704427397754,544.7951821105216,Sandy
24.360410485644344,26.256113912840398,34.81221367306252,27.462103193554483,55.917276349181,5.67323165591776,427.9048348710006,Sandy
21.475190092835252,40.619753367045476,55.08928904109495,30.04367174757995,63.14107020794642,6.026796113406544,274.0726735007826,Sandy
56.253627166819435,41.20197528818907,44.696427738481006,31.77436732485325,44.92142535126002,5.6158777510918885,320.9554394237594,Sandy
55.97783220241642,32.9102033586523,36.79053071890383,33.84798820324575,66.07084817092677,5.807575643214327,295.7922743934045,Sandy
57.153027005435916,46.599423081851654,19.28253430393122,26.50158575984531,55.74513702094422,6.593440412327081,253.57487837056348,Sandy
44.18475418201178,42.973231411914355,41.70521464492711,32.76346861658539,64.46738057535786,5.589565693043177,459.79098326668884,Sandy
60.53090393026664,43.442445780451564,56.20405666645602,33.75099044255813,67.5457916334683,6.497199453361395,471.4807939462333,Sandy
18.147934793946114,46.137122814894894,51.96273436042724,27.438275738119852,55.94421222077971,5.844733556191105,225.82797832358094,Sandy
40.2607864126953,43.84673054441438,66.28431996279814,31.268111655348736,58.314101270734966,6.689504889729519,487.966543963618,Sandy
47.50106064596107,45.10680562428157,40.46887703923589,31.732051482258115,51.550388581691486,6.62995740592063,578.2922120698618,Sandy
31.671575417184783,42.4203639085706,58.91087744566893,29.591619382351873,45.267185244907,5.783364077899107,288.9460427206741,Sandy
55.24877171941146,38.16896192185114,31.97835112050353,26.216671365766697,48.076331228474835,6.7131120835306,254.45176095630154,Sandy
56.371587397112314,46.110295039998206,34.67102019543791,33.62231059264797,63.115478666256564,6.160786312253432,434.5278085015368,Sandy
18.24773988179817,30.268181309052494,29.020666094332515,31.345585541727505,44.60800812425552,5.746214025729007,310.35303710030524,Sandy
26.27639293289988,29.549299182258316,45.28022463871564,24.944414456178492,70.31503928871534,5.5283174661444106,411.3573979748399,Sandy
29.9442295679408,21.97887904527629,44.99136753108633,25.865334204083254,56.54888581540558,5.809604070776446,378.74321294990176,Sandy
38.31794731193099,32.52070951314851,43.65070355863978,22.506776497464504,67.15578211412165,6.7677835105577975,328.6480449439078,Sandy
37.88922875802965,24.51995010901414,43.83000062377162,23.25992183180532,57.87554871570607,5.73761639160447,575.9540018514022,Sandy
22.137789588637688,38.97313711280827,22.376663193488287,35.4830481311686,51.117963451739726,5.682803712533594,453.78438656398686,Sandy
35.17108586342466,32.92021555971807,43.910265059555876,24.52761950754296,55.081550678017805,6.024139750226438,337.9384496536717,Sandy
22.222515895453462,26.614869439548983,44.311124353970946,27.106799209666637,39.36530244890431,6.464597799665496,463.6918427322801,Sandy
37.19451317202065,41.056868791583554,32.06265877408778,32.11129933245522,67.00892561709757,5.58057797090865,417.8680653815608,Sandy
30.307792822423632,42.79165759873442,23.829002671270672,23.364780244223006,50.64959866046574,5.7329570091640605,411.8492481202485,Sandy
31.816959137485167,37.65617607747895,34.23754414283285,32.71177029448385,43.60185391906892,6.370158589208781,314.0363350577647,Sandy
33.93014946746388,46.786137918840595,55.810363854621905,23.972362612349105,69.0748026668133,6.291173394475624,478.7164468318884,Sandy
35.47202319366948,43.15069410353763,23.370124256439144,22.258914735107012,46.25906323585037,6.685180092161178,502.9657974128165,Sandy
20.886396812760022,23.360084016945542,49.557944776655916,22.011205474332957,61.84449307206026,6.9570880330377145,350.3198373670413,Sandy
35.58693254158753,45.22924440906306,42.45216690859872,33.69738587569271,59.41685798537165,6.668051121797145,206.9810427657811,Sandy
23.07612810882714,28.075972109013943,17.994569103571962,32.841894724948034,70.84502434761062,6.455897430770102,183.00281999972935,Sandy
21.009937709120496,32.98321343689029,35.820940547294306,24.590434436202877,66.44110099185704,5.874255956562385,205.5676572314361,Sandy
50.44181038541624,24.318255431643145,33.13925765877623,27.463574156718597,43.55342254074014,6.300342948366037,415.65313373544257,Sandy
47.28440611544909,46.65228588918337,50.86874838214815,35.02856834550592,59.30327891823686,6.2406411667719786,555.9496702484419,Sandy
38.851846250717685,27.30874351029538,48.882878597669226,32.63366991802074,45.736971572044,5.7897035848650145,386.34893869518186,Sandy
30.291210244806823,29.982577019700745,18.81740367369698,24.726826430266215,62.02971526488995,6.722756212309773,295.05657658198277,Sandy
42.14048607009016,29.241654869245185,43.596635942431455,26.939498286545927,66.6519453880114,5.536517543313045,434.67931892948775,Sandy
28.33738855583344,24.824069451652196,40.65609620983627,34.04878842329898,67.72990145367214,6.731512455380749,372.20166010909816,Sandy
28.805006697122362,31.953327915600465,37.728087055990734,22.26451832893225,56.02058470763988,6.623362298654854,220.68480161807216,Sandy
29.860140830223873,24.83615699379383,29.190106205267767,23.911533671045323,65.47795851429186,6.898838837088302,568.2525555578754,Sandy
52.285485922388794,33.68686515979988,41.65468661571825,28.582677647321034,55.749267339971695,6.024483807121796,327.1233601491355,Sandy
46.88404896130082,20.068092842847665,32.302706259110344,23.089660291709713,41.814492964791455,5.981342758239403,335.6896442161216,Sandy
58.64865206496573,22.01580149960303,33.57548983078381,26.501329782689204,64.03742039820352,5.751109737899542,356.9585895422142,Sandy
56.159173688330355,20.756895863182212,34.46203740871191,31.51720087637051,56.37535101902336,6.530027538148202,495.63650977876824,Sandy
29.167225067690666,43.40894805747717,46.4556244552225,31.886081957784818,66.77424751731041,5.607187687376016,559.036905496845,Sandy
44.618654962924744,37.07447821744398,33.29671604901676,34.28322505188899,41.79812417794759,6.869349555922214,271.297690494605,Sandy
48.47558871710946,28.556830142937,50.35817495066957,25.198793512345627,56.9430820543792,6.344686870769148,585.0383135292733,Sandy
42.99898721623589,24.708380063156426,31.19309812613134,32.57974848707444,54.00461521617674,6.211735418721046,217.51534699650125,Sandy
41.22840987592477,37.049015971365115,41.2228797003024,31.962893631100464,64.29215498785166,6.542837446445335,337.92959970838916,Sandy
33.092564613915876,21.836138207266544,20.964273510311973,28.803483932768632,62.351926061191946,6.8496487463290165,516.3957553865139,Sandy
43.7668998135068,47.29950375094163,23.74443262738908,31.9403135746544,57.41603623078754,6.3375187158129105,447.0883777945483,Sandy
57.88723784583411,38.730046085477696,21.33642175746744,21.248817078062846,57.62480028272863,5.919504628065394,347.0495641219518,Sandy
53.48969146876703,41.80511537443811,57.537325034301944,30.628389041304803,69.44198772927211,6.870098433258339,273.39116475551583,Sandy
57.33478426844258,36.2315901090705,26.543974217206603,26.483771037866443,67.59683745588983,6.865509204666495,550.7852132975516,Sandy
56.00972141503723,33.707248320160566,40.275449646432584,28.683503761163266,57.95522598068261,6.004322788472403,222.3335958542014,Sandy
39.24858206373415,30.30603902327535,40.08830127895834,30.91900790238296,46.681886561703756,6.729215617664324,332.18140156110786,Sandy
24.611765772524024,24.76606616036454,39.325769426804655,27.25084998910885,61.81665356591356,5.704629138075309,525.4965743811271,Sandy
38.40661669194405,26.609636637958808,49.56905125422768,24.78291874446692,49.855333093467884,6.309643613998374,550.1417346274781,Sandy
46.9486550024844,28.521944104513885,52.250964162207815,33.24324724427461,52.94533875470113,6.109220093534171,431.29183633248823,Sandy
32.207968763070376,22.354490101216392,57.12981854896435,23.423958802334987,61.69860076699681,6.129827627759357,229.34618360629946,Sandy
47.705912405439214,19.675695511597528,21.340905325262092,26.078075608657077,41.11620390549954,5.490688484847557,531.6415592827028,Sandy
34.15137189564089,42.87591246616097,45.115541188551774,22.964479628351633,41.17952002636781,6.188013780958961,468.9960149008778,Sandy
29.507507667630257,31.864284535220374,43.82889361313243,32.18838730843339,62.0689009777705,6.005056949566732,208.56631641543413,Sandy
25.959256622995582,21.13959887077922,42.68581313307139,33.100117772087565,50.4526714073171,6.611930840302829,503.0606457313229,Sandy
31.905751296457694,20.345763726500046,46.97298722760975,30.98196531166572,56.02059940694812,6.701015063083073,424.62121694035733,Sandy
41.9615837851195,21.274379224073353,29.246507795203275,23.793237985698152,67.15742188181888,6.727388549959435,250.06765399114303,Sandy
58.767585608219754,34.56363974625494,47.14869091329885,26.918318428633736,68.3743120138567,5.940353119754828,200.91923567231294,Sandy
32.29048360891804,37.991417652120596,20.63067710448006,26.195602031317677,40.061168700842536,5.506621443021433,515.6681624157559,Sandy
32.189829622135136,36.78832948886873,55.56700871447569,26.837574358859605,42.404044535610915,6.425360264007806,546.87207391585,Sandy
43.31752629787549,49.2102943863017,51.92832609030968,27.912029353400392,64.09503197971428,6.332457916452299,564.9450869105309,Sandy
28.320758924918046,44.11061657596033,22.8644594485296,33.393765873720454,58.315860939412964,6.611665047106739,260.803504702317,Sandy
59.14246932039653,46.21103049076307,50.106230299220414,35.18789849019009,42.51575126875062,6.336189761115036,209.64628877879028,Sandy
48.252110594184856,41.58389007397315,60.16329153456209,31.580923344682407,57.93743572166503,5.7159130006486185,267.3733465039713,Sandy
43.58383778094506,44.22149776011168,42.29833215582031,33.909776825395795,58.33898266414992,6.466738654137936,631.4399987706479,Sandy
42.8875255225815,42.719316351254854,43.4368060295906,21.846520476961164,69.64422969729004,6.796882890570928,299.9355404768339,Sandy
30.32151203054158,44.68369403185105,33.156937747111684,27.632849573283696,64.50140581634197,6.767392829809308,505.66995312889634,Sandy
31.795529894649395,22.862859941951303,37.12898881933132,28.93803861840269,69.19129438735865,6.661925408603014,290.7832283939202,Sandy
43.365438773686066,45.468556577504955,44.546377753646595,31.99618789719744,63.00551101229028,6.027547378928218,398.56738436490735,Sandy
57.49144373971916,38.85032287747481,25.862923151279112,22.66973302663324,40.95437682491381,6.721089800860367,463.27361802960974,Sandy
38.79743277331266,35.26609361639807,60.709884627230394,34.32394039896826,43.04503459722945,6.409968897845219,197.93349747539676,Sandy
37.63965735272747,18.030042356330608,25.01183436418147,23.347730158801635,43.38352369387598,6.453770911699213,294.4223217679219,Sandy
38.69959120233667,23.143671664396287,53.761907833432716,25.454562529745424,48.70222682049977,6.797588718982841,356.45760655331685,Sandy
43.26736158634163,49.846323950393966,29.375999846862467,24.55440380319359,57.48318874924651,6.959947635498071,445.02860376128854,Sandy
40.5427664499845,18.725469221139484,38.98627982173012,27.62646722761108,65.75223923731154,6.841088806082152,243.1086682135013,Sandy
32.85626474472875,43.36513640299533,44.95678599553424,28.133253424419912,57.304946863940366,6.710628554044625,264.3813255999913,Sandy
50.86284736566935,45.160437187911,26.58895647256735,34.43260840675169,40.84640283619319,6.583973120543798,576.884544364746,Sandy
31.111077028239883,24.921541464850073,34.090814225507145,27.3796905601128,69.48230759764493,6.065394805380884,404.3086025906745,Sandy
34.02847096939828,33.575318146133384,48.86146238888398,27.69685332539782,62.00347854488085,5.52936168289759,513.2155580941499,Sandy
54.86466458432797,24.789510254226247,29.061272877642757,32.96544701609869,47.92760406258114,6.405626652220849,280.49953018486445,Sandy
27.56177976435744,38.86533071838768,51.66922531626116,25.933791781719634,65.75785198047646,6.883524490117174,331.17633887727845,Sandy
21.60246528932981,26.063789185410762,29.897501948719302,27.24649105889676,50.237084545540164,6.0298894079131315,396.54782212392234,Sandy
47.52904995251637,36.39471540329536,19.619972354762208,34.8555688878148,62.59519356451926,5.681959308127065,495.84177028475915,Sandy
27.198438262070155,39.709691615590316,40.296265310019805,25.735041643821962,46.29842529251109,6.96709247643171,604.1123398853986,Sandy
40.56665428500114,39.060079607165996,19.473182463263964,26.420965702656503,39.511767479826744,6.32494257562099,419.3871506624063,Sandy
26.229628904354016,38.67423054838245,39.262331626387244,34.328041995643275,58.99742663238992,6.037289226002079,459.31154613234355,Sandy
45.718489605068605,34.7437443872339,29.100189081804427,27.14211722968146,51.2859719008277,5.881045163534333,284.17647648090104,Sandy
56.00813421076455,26.91288316577027,16.724665050949646,31.79837458736409,48.56412520348845,6.186672097007408,587.0314601085088,Sandy
24.774718987731696,35.58668360251112,40.40803576444825,27.936415849721296,46.99006831343517,5.558138044005808,572.6313772731298,Sandy
30.66719271099779,26.644367294622313,39.556788591715,30.937345044134176,65.23737312843429,6.39408884472865,596.1307576070317,Sandy
46.737003693249754,39.08155319195699,24.81047226172979,32.03403448300551,67.70201223714179,6.051094016955586,380.0926834762316,Sandy
47.223150896957115,37.54487703243614,28.1107989531169,25.082063718417242,39.39499687139054,6.142742072962955,368.6049356893032,Sandy
36.674481923543404,32.35653113387459,49.83976059633157,22.68182332704728,70.17187590172081,6.385595662631631,224.9395667228698,Sandy
43.01337532265723,20.00089585488225,56.25788281287599,27.843139621134224,65.66914465939978,6.731975478181253,593.2052805649115,Sandy
62.306181528292385,35.264432477696765,32.20771181577379,23.44349398209768,43.42105844860462,6.514446834923518,610.9009042114168,Sandy
36.35688239512405,31.410003467943376,25.769740971870142,34.113210672030014,53.3288941952891,6.090220764830109,290.80651496232366,Sandy
20.404616182280286,23.72025563726316,41.411741693736495,28.002173288798105,65.41946520422432,6.860795147223126,529.7170013180171,Sandy
48.98118641586998,30.426330050208747,27.175292017143963,26.038343789381102,58.79139303804696,6.702660550517626,442.4064558316502,Sandy
51.32693143749611,26.35447713287422,41.80410586596321,23.388715260260962,67.24892056801583,6.826571919531877,403.38238896458404,Sandy
32.57794499083848,31.169110456506534,47.03655765255195,26.765564752978495,43.02505265746428,6.729956118771085,543.7320631647431,Sandy
34.427186727302924,21.0355250196828,58.58321327859442,22.105792248853934,45.76396941971358,6.757759936707389,328.1850136442084,Sandy
31.28442628356127,45.322340495837125,34.62330732940622,30.934968065910336,45.37660805161621,5.930773265199998,497.287049699971,Sandy
30.62793998209315,32.310343735897085,29.92208810974919,33.83480984149367,49.20205419731619,6.166939074181264,258.1524070013967,Sandy
52.60260685809659,40.19982504463847,58.74625343294236,33.46040012267432,41.63209994734596,6.800896132473115,391.4020211197628,Sandy
29.867697448503655,30.68911331073288,21.84461637134759,27.977219210160428,59.00582720375612,6.21630417032505,397.7746788869681,Sandy
47.90579010975388,39.305681982886085,41.88309871610667,33.4687556755357,57.30709332269672,6.985181990514184,379.1856015361107,Sandy
28.59875825475063,32.369500468257534,38.732405984242455,25.366027753824813,40.1411665057118,6.311066305725619,461.7929756781622,Sandy
24.385298200999816,23.784633643120326,35.671968635588996,27.474206494486314,39.917958111462646,6.794087243894865,419.91694585126686,Sandy
37.88486166205455,33.898387848660334,39.29013672750949,31.99413162494901,52.087202232555086,5.948404046096983,548.2615605376543,Sandy
59.484555392710405,48.217929486169915,56.38495983763169,31.043933108542536,68.43129730376769,6.417138339310586,349.5144443824205,Sandy
48.767660335037064,34.12725517067773,37.02667445346357,22.600487124226742,46.52093581257019,6.761319980184977,224.6592047539425,Sandy
57.03483333823303,22.047233097386105,35.28680822326116,30.197686307485107,41.78492861821137,5.639662436622096,452.940045560077,Sandy
39.535008972885755,25.685623806860434,28.120939062970034,32.38469071873692,60.696259513216475,6.161741544911344,402.9853240289343,Sandy
36.750231713420675,24.001431211716067,49.599370774825545,30.06365823690244,69.27064907455696,6.137689936611242,408.8847101771761,Sandy
47.93442612457557,41.0238459620709,40.07699755641142,24.14291910147627,65.84465104442768,5.564160512805339,241.4939094228321,Sandy
47.52912373858091,27.836967850907445,22.90562189597809,23.411458908945466,39.997401430522984,5.995154663809314,210.3270411195182,Sandy
32.59342667478182,31.745829905684754,34.97326491486808,33.043514551975306,58.8764292824304,5.6305955486797865,358.989482708339,Sandy
50.35857135083332,21.064637356591216,38.106338261031496,34.80499589849803,41.571361167037516,6.5871254797643894,200.02540046103982,Sandy
23.859232422300927,34.31373068724953,39.99623858463771,32.91472153343476,60.41644920064441,6.465628768375679,268.78114483349304,Sandy
29.49747670943446,34.29162818617649,48.90036464915734,26.60252903621002,49.74093455620951,6.038966045466507,587.097925986344,Sandy
37.49080841255245,26.705464513619233,43.956588596077154,27.166262601762632,51.33723840591707,6.4482678242759235,298.61738738908554,Sandy
50.512581773226266,50.724331946724355,30.652032757807984,31.91415310246985,63.782812502494615,6.279899848917243,608.3381849614835,Sandy
39.212380333932906,26.875721183712265,49.69755195328648,30.468257342120193,41.98557978603698,6.354756652252879,311.7221223995563,Sandy
48.44454046952104,40.24898504621541,39.63427350303369,28.632197448262485,64.22705627559054,6.050591901685156,289.5812568026056,Sandy
26.73315175462867,40.61784463368113,52.92965988497528,29.024393015434157,64.98389886014617,5.619271694010214,369.83851039020965,Sandy
33.9959504514111,41.76121825586519,49.281254172727806,25.326900618529386,60.503560828151265,6.183226099444279,626.1610055589047,Sandy
36.70794095797212,40.29193818485557,40.67345431480372,23.310794638826696,66.43454214652084,6.136859345185683,443.4925398996541,Sandy
21.603915231517146,34.94295685340486,28.3380147508455,31.51525926641508,65.85006140709561,6.220888126910522,384.20845781016845,Sandy
24.53950604082596,30.669590599123282,47.53406661120874,25.083656827624292,38.92636852911505,6.744307684863604,559.2500619483142,Sandy
48.58486374997979,53.13080046106762,40.88743940064082,29.39612774768025,64.09667969015281,6.018845528659932,424.5845113886134,Sandy
33.82806896861256,28.62578919422186,47.01649329501288,25.273472274809006,48.16420365964556,6.132458282496862,237.13079813126063,Sandy
33.700833878811125,28.73016778631768,36.61933134143062,22.407837058579286,67.25964766760131,5.7029770055373925,261.3865491654432,Sandy
32.296082722588594,44.98188407493988,37.571642374604224,24.54661078122292,41.03612900333359,6.181475715381099,550.1322417533991,Sandy
33.29162395519381,32.195227885646226,27.086896043089908,30.4331097784173,52.473556686641835,5.925025605587197,579.2823505402669,Sandy
35.80956258058674,48.00657274183953,20.42028816903216,28.84206036060296,42.178313023992104,6.861336269302276,532.2657629054925,Sandy
39.64250568354822,32.28706520949183,30.238265882691913,24.914054298439424,42.50327652106016,6.383509532318329,594.7560262481406,Sandy
20.83753957397479,48.81678873472481,33.089597737926276,23.88918335727361,61.477253362215585,6.736752297091163,264.5638745433498,Sandy
57.866146914315024,38.34663307741893,28.918066419147827,33.38667027168041,47.553644731017144,6.2314900956225925,381.4861513755739,Sandy
38.79010121542944,25.722540369507332,34.5177601816373,24.28879969288752,61.09594288058873,5.787485841130981,596.3228062168969,Sandy
55.465892712827355,43.577189415818914,46.048411668205794,29.82958180830887,66.59173277191455,6.054002587721996,512.9471823349935,Sandy
19.592536678555067,25.317616861525003,17.398967253550833,23.725098695932836,61.97854033287875,6.944936093540897,325.94297758852616,Sandy
56.469854623869935,45.993710701790796,19.83466783818187,34.73359585637289,56.49456413814006,5.457358524336991,312.97752661720875,Sandy
46.06973442416443,46.36817610400228,26.213198530811894,32.435898929475734,52.91063431808065,6.022368153954834,276.4327626116798,Sandy
57.169497368158886,23.087786161961656,18.209920128991346,29.513597845237783,41.963910328886115,6.324750121539178,482.7090639083862,Sandy
28.838369152994726,30.28382612622544,52.05439469057733,30.349810898103172,56.81627178406879,5.791723295623358,198.9665388579241,Sandy
59.5078514654244,28.394025755697438,29.93584220494554,22.79366971930586,54.30241217975103,5.999468308737038,256.15897914064806,Sandy
38.206930104673916,29.812644237394778,26.243797135418596,32.406464929392804,53.60924452982751,6.123706976547061,421.489749995957,Sandy
48.818386940877765,21.226764621261022,27.93642107966846,28.61913175408993,58.29538864256358,6.181738841454279,516.8770134248794,Sandy
32.3229168638662,38.6491430878054,38.48961760009721,34.55136010460646,49.363435709008044,6.728740645420852,421.00707293568604,Sandy
56.93233063812135,39.90783813188778,46.484358875769686,28.683324383914492,65.51047890400189,6.024810088069839,275.60018994279403,Sandy
30.341678959137504,40.81847096226555,50.83611353083055,32.504149221214604,62.063551186726656,6.6351690422332945,490.6121965962346,Sandy
29.015539633441943,30.641391287953528,31.60583782659228,30.971814301283107,65.45215391769081,6.487268417920911,204.1064961795073,Sandy
46.80031717200515,34.486435841123985,59.39255040869165,32.063425438747146,49.66658217676923,5.462937157803623,342.6407249305453,Sandy
31.192368592738294,44.253461982930226,49.1280200179412,26.08572642718561,42.399118022188965,7.0378717120013485,520.9884711638075,Sandy
48.13322440403069,23.727690282223918,55.068832089348305,31.368536226999186,55.25564721243759,5.897260599567012,401.58532644103076,Sandy
26.297932695853973,46.090410083155064,44.74962039973607,25.68609757818775,60.89952249299342,6.27163265521696,582.4189206562704,Sandy
24.219538993752167,29.058044720150644,30.330009651884275,29.237825880678276,63.71986591778068,6.9707410775467356,564.1483436911243,Sandy
33.632974690903126,37.28663861682126,19.49363448509632,23.136862504881687,64.06236010211953,6.452615120987084,410.1438326124271,Sandy
54.84199283522943,38.73589521654478,21.862147424781185,27.2579118794818,69.94891802681212,5.795106978092146,373.9663436958429,Sandy
26.990627896217156,31.625169398677745,53.80809722830048,25.34789256727826,44.186025144859805,5.713028550641401,192.97957392229017,Sandy
29.73745614454984,22.529146299506063,60.025330479261356,21.672555355363166,67.1032626714651,5.568534142110896,431.16632524881476,Sandy
21.615887132207817,41.66489745139886,54.36941262568951,24.08900967201144,46.76016623769482,5.505151400241335,551.177667286778,Sandy
52.796489815935374,37.78120497181799,23.952785153756736,28.97587682114421,67.96822614958393,5.738426493071751,531.0645288999483,Sandy
47.41386800255324,50.0520553847913,48.11472057768378,26.708146302232603,42.14591911736238,5.512025501693379,414.079556692502,Sandy
